"","X","vpdphy","mpdphy","V3","vpdfunc","mpdfunc","V3.1","riq","lat","lon","HYBAS_ID"
"144",6070571010,18714.7759035182,308.194854043011,-0.109486008475748,0.202500016176622,3.06585184982349,0.381494316308802,31,-13.89093817,-51.39825624,6050551090
"145",6070571320,15563.8703196992,248.871271236723,-2.30714821704886,0.228238855073149,3.02781007181318,-0.868583038453922,60,-14.22160007,-50.33663293,6050565980
"146",6070571500,14111.4966579875,258.958604234773,-0.00206972419404898,0.200037764310802,3.16463630377529,-0.476664825497514,43,-13.9107987,-50.14747649,6050565980
"147",6070572180,25165.2178570929,275.312765684131,0.0895778312697914,0.240745325707349,3.147912272415,-2.05039367288864,86,-13.73582561,-51.58600447,6050527670
"148",6070572820,10944.064973618,239.963271274962,-1.73537695533157,0.284608017626509,3.05444416100147,-1.16162712544139,63,-13.390734,-46.52114324,6050546360
"149",6070572890,11530.4495373598,246.285205840244,-2.11701762292855,0.176457986912884,3.08706206720199,-0.689030883627004,74,-13.96247897,-46.79187063,6050546360
"150",6070573000,25543.0754164749,265.757022283267,-1.17392821037627,0.191623164881351,3.1517749922805,-0.402769444570107,151,-13.78682333,-48.29919199,6050546240
"151",6070573010,10464.7151115457,217.623464318776,-1.17816424927234,0.292020669899228,2.92928510320254,-2.82479539477747,50,-13.88634588,-47.80783778,6050546240
"152",6070578460,15098.011300826,257.478147586667,-0.0968701936140355,0.206786488593681,3.08093930498478,-0.635863103387063,25,-14.18641428,-51.75407218,6050527670
"153",6070579600,11537.9438223139,242.017300404214,-2.77774964620762,0.182088462374096,3.10951935862749,-0.709961188067173,122,-14.26265486,-48.79503841,6050546240
"154",6070579680,10327.276143394,237.001720607692,-1.5062869739198,0.194499825590518,3.09457182858273,-1.42243113663005,40,-14.1833485,-48.02180278,6050546240
"155",6070579750,11602.1311699825,232.998090182342,-2.10996466462611,0.248514585468817,3.04968100929565,-0.886191513487874,75,-14.50888342,-48.18984832,6050546240
"156",6070580010,13485.0865700993,264.549190616092,-0.745197158675828,0.147377188258107,3.14905977583955,0.78744932911415,30,-14.54340588,-49.81242235,6050565980
"157",6070583870,22018.0149234894,289.176776883181,1.10367596223841,0.166340965933284,3.17863103196524,1.08337124040634,192,-14.50997385,-51.07695536,6050565970
